code,ticker,name,price,ma50,ma150,ma200,market_cap,avg_dollar_volume_5d,price_to_52w_low_pct,price_to_52w_high_pct,estimated_52w_low,estimated_52w_high,price_above_ma50_pct,ma50_above_ma150_pct,ma150_above_ma200_pct,futu_filter_price_gt_ma50,futu_filter_ma50_gt_ma150,futu_filter_ma150_gt_ma200,futu_filter_gt_30_pct_above_52w_low,futu_filter_market_cap_gte_min,futu_filter_avg_dollar_volume_5d_gte_min,futu_filter_within_25_pct_of_52w_high
US.ING,ING,荷兰国际集团,29.43,27.176,26.616,25.905,8.465891332e+10,276843418.8,52.341,-3.507,19.31850257,30.49962173,8.294083014,2.103997595,2.744643891,True,True,True,True,True,True,True
US.INSW,INSW,International Seaways,84.24,76.3,60.656,56.149,4170275591,210913034.1,156.255,-9.086,32.87350491,92.65899641,10.40629096,25.79134793,8.026857112,True,True,True,True,True,True,True
US.INTC,INTC,英特尔,108.7,69.498,50.807,44.788,5.4622568e+11,7.91537619e+10,473.055,-18.131,18.96851088,132.7730887,56.40737863,36.78823784,13.43886755,True,True,True,True,True,True,True
US.INTT,INTT,inTEST,18.745,15.752,11.02,10.112,235524495.5,59261429.35,232.529,-6.275,5.637102328,20,19.00076181,42.94010889,8.97943038,True,True,True,True,True,True,True
US.INVX,INVX,Innovex International,27.49,26.074,23.929,22.226,1890203493,32189813.48,104.538,-6.75,13.44004537,29.47989276,5.430697246,8.964018555,7.662197426,True,True,True,True,True,True,True
US.IPI,IPI,Intrepid Potash,42.28,40.618,33.146,32.257,567948508.4,65987760.52,87.494,-16.011,22.55005494,50.33992547,4.091781969,22.54268992,2.755990948,True,True,True,True,True,True,True
US.IRDM,IRDM,铱星通讯,41.6,34.066,23.908,23.234,4398274150,385663265.5,169.673,-6.747,15.42609012,44.60982488,22.11589268,42.48787017,2.900921064,True,True,True,True,True,True,True
US.IRM,IRM,铁山,125.05,112.821,99.845,98.424,3.720546136e+10,825111429.2,62.105,-6.741,77.141359,134.0889351,10.8392941,12.99614402,1.443753556,True,True,True,True,True,True,True
US.ISTR,ISTR,Investar Holding,27.7,27.68,26.67,25.609,381944368.6,12197769.78,57.675,-12.484,17.56778183,31.65135518,0.07225433526,3.787026622,4.1430747,True,True,True,True,True,True,True
US.ITOCY,ITOCY,伊藤忠商事(ADR),13.026,12.7,12.594,12.27,9.105200063e+10,21106686.3,30.549,-13.733,9.977862718,15.09963254,2.566929134,0.8416706368,2.640586797,True,True,True,True,True,True,True
US.ITRN,ITRN,Ituran定位和控制,57.57,53.478,45.025,42.492,1140383520,38109529.27,86.155,-7.607,30.92584137,62.30991525,7.651744643,18.77401444,5.961122094,True,True,True,True,True,True,True
US.IX,IX,欧力士,36.69,31.759,29.957,28.799,4.073380163e+10,51683676.59,84.455,-4.849,19.89103033,38.5597629,15.5263075,6.01528858,4.02097295,True,True,True,True,True,True,True
US.JAZZ,JAZZ,爵士制药,228.845,197.985,174.02,161.818,1.435838064e+10,822744161.3,117.947,-2.619,105.0002982,234.9996406,15.58703942,13.77140559,7.54057027,True,True,True,True,True,True,True
US.JBHT,JBHT,JB亨特运输服务,262.145,226.77,203.794,187.688,2.470733418e+10,1392471153,102.666,-0.467,129.3482873,263.3749611,15.59950611,11.27412976,8.581262521,True,True,True,True,True,True,True
US.JBIO,JBIO,Jade Biosciences,22.56,19.251,15.22,13.369,1113558780,33097596.19,243.64,-19.428,6.565009894,27.99980142,17.18871747,26.4848883,13.84546339,True,True,True,True,True,True,True
US.JBL,JBL,捷普科技,343.34,301.134,253.018,243.26,3.622327024e+10,1637031896,112.845,-7.775,161.3098734,372.2851721,14.01568737,19.01682884,4.011345885,True,True,True,True,True,True,True
US.JCI,JCI,江森自控,142.555,137.74,126.089,121.065,8.697502979e+10,2190227336,50.533,-3.234,94.70016541,147.3193064,3.495716567,9.240298519,4.149836864,True,True,True,True,True,True,True
US.JHG,JHG,骏利亨德森集团,51.705,51.402,47.863,46.817,7966479312,1019009044,48.125,-3.822,34.90632911,53.75969556,0.5894712268,7.394020433,2.234231155,True,True,True,True,True,True,True
US.JXN,JXN,Jackson Financial,110.035,107.95,105.743,103.019,7674182449,221840261.4,44.61,-10.21,76.09086509,122.5470542,1.931449745,2.087135791,2.644172434,True,True,True,True,True,True,True
US.KALU,KALU,凯撒铝业,170.63,144.076,121.659,109.976,2788197602,160584292.6,157.128,-6.759,66.35994524,182.9988953,18.43055054,18.4260926,10.62322689,True,True,True,True,True,True,True
US.KALV,KALV,KalVista Pharmaceuticals,26.75,20.748,16.49,15.657,1424193754,411501683.8,172.126,-0.372,9.830005218,26.84988156,28.92808945,25.82171013,5.320304017,True,True,True,True,True,True,True
US.KEX,KEX,卡比海运,146.07,139.051,121.815,114.14,7814745000,428564819.4,83.701,-7.368,79.51508157,157.6884878,5.047788222,14.1493248,6.724198353,True,True,True,True,True,True,True
US.KEYS,KEYS,Keysight Technologies,352.13,318.111,245,225.839,6.039117356e+10,2268692403,130.381,-4.874,152.8468059,370.1721927,10.69406591,29.84122449,8.484362754,True,True,True,True,True,True,True
US.KFRC,KFRC,K力,39.02,32.764,30.8,30.674,695804640,36168581.05,63.802,-17.852,23.82144296,47.49963481,19.0941277,6.376623377,0.4107713373,True,True,True,True,True,True,True
US.KGS,KGS,Kodiak Gas Services,74.115,62.628,46.993,43.678,7362169575,1099038683,152.327,-3.345,29.37259984,76.67994413,18.34163633,33.27091269,7.589633225,True,True,True,True,True,True,True
US.KLAC,KLAC,科磊,1839.545,1653.859,1418.642,1303.689,2.4029455e+11,7980425294,149.721,-5.147,736.6400903,1939.364069,11.22743837,16.58043396,8.817517061,True,True,True,True,True,True,True
US.KLIC,KLIC,库力索法半导体,100.49,77.935,59.944,54.406,5258930810,407202848.2,228.006,-6.092,30.6366347,107.0089875,28.94078399,30.01301214,10.17902437,True,True,True,True,True,True,True
US.KMI,KMI,金德尔摩根,33.375,32.451,29.39,28.665,7.425355964e+10,1319227908,33.67,-3.003,24.96820528,34.40828067,2.847369881,10.41510718,2.529216815,True,True,True,True,True,True,True
US.KN,KN,Knowles,34.77,28.865,25.504,24.564,2974944148,198412684.8,116.096,-6.229,16.09007108,37.07969415,20.45730123,13.17832497,3.826738316,True,True,True,True,True,True,True
US.KNSA,KNSA,Kiniksa Pharmaceuticals International,57.13,49.058,44.156,41.898,4395468854,105995726.9,122.295,-4.576,25.70008322,59.86963447,16.45399323,11.10154905,5.389278725,True,True,True,True,True,True,True
US.KNTK,KNTK,Kinetik Holdings,50.728,46.898,40.106,39.969,8236154803,206749849,68.02,-0.747,30.19164385,51.10979013,8.166659559,16.93512193,0.3427656434,True,True,True,True,True,True,True
US.KNX,KNX,Knight-Swift Transportation,67.87,60.047,54.622,51.418,1.102846778e+10,1778139325,76.918,-1.637,38.36240518,68.99952218,13.02812797,9.931895573,6.231280874,True,True,True,True,True,True,True
US.KOF,KOF,可口可乐凡萨瓶装,103.85,100.417,96.647,92.847,2.181714302e+10,57344633.25,33.822,-9.782,77.60308469,115.1100667,3.418743838,3.90079361,4.092754747,True,True,True,True,True,True,True
US.KOP,KOP,科佩斯控股,40.81,38.851,32.649,31.717,784850819.1,55760368.3,64.069,-12.037,24.8736812,46.39450678,5.042341252,18.99598763,2.938487247,True,True,True,True,True,True,True
US.KOPN,KOPN,高平电子,5.195,3.145,2.869,2.72,916841328,430156766.3,322.764,-19.379,1.228817969,6.443730542,65.18282989,9.620076682,5.477941176,True,True,True,True,True,True,True
US.KOS,KOS,Kosmos Energy,3.104,2.765,1.854,1.83,1841437463,148466367.1,271.283,-6.496,0.8360199632,3.319644079,12.26039783,49.13700108,1.31147541,True,True,True,True,True,True,True
US.KRG,KRG,凯特地产信托,26.08,25.481,23.81,23.17,5393144332,242314933.5,30.36,-2.976,20.00613685,26.87994723,2.350771163,7.018059639,2.76219249,True,True,True,True,True,True,True
US.KRP,KRP,Kimbell Royalty,15.327,14.631,13.258,13.215,1651818031,80195721.52,39.02,-2.066,11.02503237,15.65033594,4.75702276,10.35601146,0.3253878169,True,True,True,True,True,True,True
US.KRYS,KRYS,Krystal Biotech,309.9,268.808,248.731,225.325,9135776384,465425826.7,152.361,-2.998,122.8002742,319.4779489,15.28674742,8.071772316,10.38766227,True,True,True,True,True,True,True
US.KUBTY,KUBTY,久保田(ADR),92.91,83.574,78.451,74.183,2.113413095e+10,20714304.74,77.207,-13.944,52.43020874,107.9645812,11.17093833,6.53019082,5.753339714,True,True,True,True,True,True,True
US.KVHI,KVHI,KVH通信,10.97,9.092,7.244,6.845,213890328.5,10332334.59,117.658,-4.192,5.040016907,11.4499833,20.65552134,25.51076753,5.829072316,True,True,True,True,True,True,True
US.KW,KW,Kennedy-Wilson,11,10.863,9.873,9.399,1532336025,41469397.41,94.389,-0.766,5.658756411,11.08491041,1.261161742,10.02734731,5.04308969,True,True,True,True,True,True,True
US.LAMR,LAMR,拉马尔户外广告,144.65,134.718,128.706,126.391,1.467837336e+10,625325716.8,34.75,-8.847,107.3469388,158.6892368,7.372437239,4.671110904,1.831617758,True,True,True,True,True,True,True
US.LAR,LAR,Lithium Argentina AG,9.83,8.353,6.718,5.883,1610154000,201324865.8,474.853,-18.423,1.710002383,12.04996506,17.68226984,24.33760048,14.19343872,True,True,True,True,True,True,True
US.LASR,LASR,nLIGHT,75.69,67.99,49.707,44.256,4269575184,571975266.1,521.939,-12.949,12.17000381,86.94902988,11.32519488,36.78153982,12.31697397,True,True,True,True,True,True,True
US.LBRT,LBRT,Liberty Energy,32.89,30.251,23.363,20.359,5367365672,472880102.4,234.871,-4.605,9.821692532,34.47769799,8.723678556,29.48251509,14.75514514,True,True,True,True,True,True,True
US.LEA,LEA,李尔,134.42,124.451,118.174,114.061,6733783208,291032543,59.711,-5.3,84.16452217,141.9429778,8.010381596,5.311659079,3.605965229,True,True,True,True,True,True,True
US.LECO,LECO,林肯电气,261.1,258.541,253.373,249.452,1.430491442e+10,296841882.6,40.255,-15.5,186.1609212,308.9940828,0.9897849857,2.039680629,1.571845485,True,True,True,True,True,True,True
US.LFST,LFST,LifeStance Health,7.705,6.907,6.668,6.294,2942034299,262083982.3,106.016,-13.329,3.740000777,8.889940118,11.55349645,3.584283143,5.942167143,True,True,True,True,True,True,True
US.LFUS,LFUS,美国力特保险丝,442.11,377.085,314.222,299.801,1.118047735e+10,947357100.8,121.573,-8.644,199.532434,483.9419414,17.24412268,20.00591938,4.81019076,True,True,True,True,True,True,True
US.LINC,LINC,林肯教育服务,48.8,41.25,30.164,27.878,1547971526,173140304.3,182.244,-8.785,17.29000439,53.49997259,18.3030303,36.7524201,8.200014348,True,True,True,True,True,True,True
US.LIND,LIND,Lindblad Expeditions,18.8,18.474,16.087,15.392,1233280000,68816660.99,90.862,-15.846,9.850048726,22.33999572,1.7646422,14.83806801,4.51533264,True,True,True,True,True,True,True
US.LION,LION,Lionsgate Studios,12.555,10.928,8.966,8.35,3643300823,255960422.8,126.42,-3.497,5.545004858,13.00995824,14.88836018,21.88266786,7.377245509,True,True,True,True,True,True,True
US.LITE,LITE,Lumentum,980,819.154,516.447,422.626,7.624400778e+10,2.793401383e+10,1279.504,-9.733,71.04002598,1085.668074,19.63562407,58.61337175,22.19953339,True,True,True,True,True,True,True
US.LIVN,LIVN,LivaNova,70.4,64.085,62.069,59.829,3867321075,240692084.5,71.644,-3.956,41.01512433,73.29973762,9.854100023,3.247998196,3.744003744,True,True,True,True,True,True,True
US.LNTH,LNTH,Lantheus,94.735,82.355,69.701,66.068,6167824678,429019215.6,100.497,-3.597,47.25008354,98.26976339,15.03248133,18.15468932,5.498879942,True,True,True,True,True,True,True
US.LPG,LPG,Dorian LPG,40.185,35.736,30.281,29.995,1717671779,87918193.22,114.407,-3.517,18.74239181,41.64982432,12.44963062,18.01459661,0.9534922487,True,True,True,True,True,True,True
US.LQDA,LQDA,Liquidia,57.41,39.798,35.033,32.417,5108919288,815408296.7,384.81,-3.849,11.84175244,59.70816736,44.25348007,13.60146148,8.069839899,True,True,True,True,True,True,True
US.LQDT,LQDT,Liquidity Services,33.15,32.506,30.151,29.181,1033657808,31098482.37,52.976,-14.627,21.67006589,38.82960655,1.981172707,7.810686213,3.324080737,True,True,True,True,True,True,True
US.LRCX,LRCX,泛林集团,286.49,247.903,206.715,183.414,3.582760858e+11,1.121573631e+10,263.05,-5.135,78.91199559,301.9975755,15.56536226,19.92501754,12.70404658,True,True,True,True,True,True,True
US.LSCC,LSCC,莱迪思半导体,121.15,106.709,88.009,82.51,1.659850188e+10,1258850801,175.968,-6.807,43.90001739,129.9990343,13.53306656,21.24782693,6.664646709,True,True,True,True,True,True,True
US.LSTR,LSTR,莱帝运输,175.245,166.675,149.739,143.772,5945749161,446827070.4,49.743,-10.513,117.0305123,195.8329143,5.141742913,11.31034667,4.150321342,True,True,True,True,True,True,True
US.LTRX,LTRX,创力,6.23,6.052,5.781,5.372,248059473.9,25561050.02,193.867,-24.393,2.12000667,8.23997778,2.941176471,4.687770282,7.61355175,True,True,True,True,True,True,True
US.LUNR,LUNR,Intuitive Machines,34.14,23.598,17.562,15.618,7402040817,2359069076,338.817,-9.798,7.780008523,37.84838474,44.6732774,34.36966177,12.44717633,True,True,True,True,True,True,True
US.LXP,LXP,LXP Industrial Trust,50.68,48.94,48.083,46.633,2987713308,68524194.06,38.674,-4.001,36.54614419,52.79221659,3.555373927,1.782334713,3.109386057,True,True,True,True,True,True,True
US.LXRX,LXRX,莱斯康制药,2.24,1.748,1.494,1.42,994999913.6,63921996.62,329.942,-11.462,0.521000507,2.529987124,28.14645309,17.00133869,5.211267606,True,True,True,True,True,True,True
US.LYB,LYB,利安德巴塞尔,75.049,73.639,56.221,54.682,2.422454531e+10,1364223966,87.939,-10.592,39.93263772,83.93991589,1.914746262,30.98130592,2.814454482,True,True,True,True,True,True,True
US.MAC,MAC,马塞里奇房产,22.065,20.441,18.802,18.402,6120415891,598360746.6,54.663,-2.172,14.26650201,22.55489226,7.94481679,8.717157749,2.173676774,True,True,True,True,True,True,True
US.MANU,MANU,曼联,19.3,17.507,16.944,16.829,3327983090,21084775.71,45.99,-3.112,13.22008357,19.91990752,10.24161764,3.322710104,0.6833442272,True,True,True,True,True,True,True
US.MAR,MAR,万豪酒店,353.25,344.236,318.645,304.909,9.319547003e+10,2063547170,40.346,-6.992,251.6993716,379.8060382,2.618552388,8.03119459,4.504950657,True,True,True,True,True,True,True
US.MARUY,MARUY,丸红(ADR),370.5,362.924,318.692,297.425,6.068564736e+10,20480556.95,95,-13.04,190,426.0579577,2.087489392,13.87923136,7.150374044,True,True,True,True,True,True,True
US.MASI,MASI,麦斯莫医疗,178.4,177.838,156.066,153.673,9342644942,567857405.6,41.654,-0.335,125.9406723,178.9996488,0.3160179489,13.95050812,1.557202632,True,True,True,True,True,True,True
US.MATW,MATW,马修国际,26.94,26.342,25.447,24.986,840593679.7,30224224.33,41.063,-12.103,19.0978499,30.64951022,2.270138942,3.517114002,1.845033219,True,True,True,True,True,True,True
US.MATX,MATX,Matson,181.47,168.029,141.369,131.87,5491877603,136468034.7,110.219,-4.296,86.32426184,189.615899,7.999214421,18.85844846,7.203306286,True,True,True,True,True,True,True
US.MCB,MCB,Metropolitan Bank,86.36,85.388,81.579,79.913,1070414669,41459445.9,39.312,-11.482,61.99035259,97.56207777,1.138333255,4.669093762,2.084767184,True,True,True,True,True,True,True
US.MCHP,MCHP,微芯科技,94.575,77.256,70.223,68.748,5.118870865e+10,5318305205,97.877,-10.683,47.79484225,105.8868972,22.4176763,10.01523717,2.14551696,True,True,True,True,True,True,True
US.MCW,MCW,Mister Car Wash,7.095,7.009,6.115,5.975,2333506761,241245302.3,53.904,-7.737,4.610016634,7.689973229,1.226993865,14.61978741,2.343096234,True,True,True,True,True,True,True
US.MCY,MCY,默邱利通用,98.59,92.923,89.487,86.394,5460764736,100352890.1,69.786,-3.692,58.06721402,102.3694812,6.098597764,3.839663862,3.58010973,True,True,True,True,True,True,True
US.MD,MD,Pediatrix Medical,23.21,21.655,21.204,19.927,1906049554,93634444.56,96.03,-7.122,11.84002449,24.98977153,7.180789656,2.126957178,6.408390626,True,True,True,True,True,True,True
US.MDU,MDU,MDU Resources,22.19,21.536,20.458,19.471,4637843673,170837345.9,42.9,-3.437,15.5283415,22.97981629,3.036775632,5.269332291,5.069077089,True,True,True,True,True,True,True
US.MEC,MEC,Mayville Engineering,25.415,20.49,18.864,17.734,520855162.5,47211842.22,110.041,-9.699,12.10001857,28.1447603,24.03611518,8.619592875,6.371940904,True,True,True,True,True,True,True
US.MEOH,MEOH,梅思恩,61.86,58.971,47.339,44.581,4785753309,157615707.2,99.552,-7.325,30.99943874,66.74939304,4.899018161,24.5717062,6.186492003,True,True,True,True,True,True,True
US.MFC,MFC,宏利金融,37.7,36.63,35.478,34.18,6.30344e+10,446442189.9,30.294,-6.694,28.93456337,40.40468994,2.921102921,3.247082699,3.797542422,True,True,True,True,True,True,True
US.MFG,MFG,瑞穗金融,8.74,8.29,7.882,7.517,1.065634551e+11,120508899,74.4,-14.959,5.01146789,10.27739561,5.428226779,5.17635118,4.855660503,True,True,True,True,True,True,True
US.MG,MG,Mistras Group,16.575,16.462,13.971,12.818,527361487.6,16507077.42,129.57,-15.242,7.220020037,19.55567616,0.6864293524,17.82979028,8.995163052,True,True,True,True,True,True,True
US.MGA,MGA,曼格纳国际,60.89,57.962,53.674,51.215,1.683176826e+10,349221943.5,82.133,-10.88,33.43161316,68.32360862,5.051585522,7.988970451,4.801327736,True,True,True,True,True,True,True
US.MGNX,MGNX,Macrogenics,4.135,3.176,2.162,2.039,262833513.6,61237459.92,248.945,-4.06,1.185000502,4.309985408,30.19521411,46.90101758,6.032368808,True,True,True,True,True,True,True
US.MGRT,MGRT,美华创富,135.88,70.458,27.674,21.703,1868350000,14450789.04,8958.062,-20.07,1.500100132,169.9987489,92.85247949,154.5999855,27.51232548,True,True,True,True,True,True,True
US.MGTX,MGTX,MeiraGTx Holdings,9.56,8.935,8.308,8.196,885346973,24725053.69,98.546,-19.324,4.815005087,11.84986861,6.994963626,7.546942706,1.366520254,True,True,True,True,True,True,True
US.MIDD,MIDD,The Middleby,145.55,142.199,141.876,140.133,6580969893,452194161.7,31.339,-14.099,110.8200915,169.4392382,2.356556657,0.2276635936,1.243818373,True,True,True,True,True,True,True
US.MIELY,MIELY,三菱电机(ADR),81.08,73.218,65.132,61.4,8.296250636e+10,34047606.28,108.914,-5.72,38.81022813,85.99915146,10.73779672,12.41478843,6.078175896,True,True,True,True,True,True,True
US.MIRM,MIRM,Mirum Pharmaceuticals,108.513,95.899,86.62,82.434,6617225395,993396328.8,153.001,-5.633,42.89034431,114.9904098,13.15342183,10.71230663,5.078001795,True,True,True,True,True,True,True
US.MITSY,MITSY,三井物产(ADR),764.625,759.521,649.256,605.487,1.083545584e+11,16226439.64,97.068,-8.481,388.0005886,835.4822496,0.6720024858,16.98328548,7.228726628,True,True,True,True,True,True,True
US.MKSI,MKSI,MKS仪器,303.335,259.678,208.291,184.128,2.048849837e+10,1568280288,279.843,-7.19,79.85799396,326.8343928,16.81197483,24.6707731,13.12293622,True,True,True,True,True,True,True
US.MLAB,MLAB,Mesa Laboratories,97.955,92.994,85.237,80.691,541183057.4,58303447.81,77.725,-19.231,55.11605008,121.2779656,5.33475278,9.100507995,5.633837727,True,True,True,True,True,True,True
US.MLI,MLI,木勒工业,136.395,122.554,117.229,111.664,1.508127876e+10,331719311.6,90.525,-3.614,71.58903031,141.5091403,11.29379702,4.542391388,4.983701103,True,True,True,True,True,True,True
US.MNST,MNST,怪物饮料,87.445,76.618,76.046,73.042,8.552191918e+10,2267930153,50.533,-1.492,58.09025264,88.76944005,14.13114412,0.7521763143,4.112702281,True,True,True,True,True,True,True
US.MOD,MOD,摩丁制造,275.9,234.976,186.863,175.746,1.454853725e+10,1226587345,219.015,-6.174,86.48496152,294.0549528,17.41624677,25.74774032,6.325606273,True,True,True,True,True,True,True
US.MOV,MOV,摩凡陀,27.14,25.739,22.499,21.188,603244880.9,15727689.15,93.825,-7.182,14.00232168,29.2400181,5.443101908,14.40064003,6.187464603,True,True,True,True,True,True,True
US.MPC,MPC,马拉松原油,254.085,235.329,202.603,196.008,7.41767199e+10,2968493692,66.875,-2.876,152.2606742,261.6088711,7.97011843,16.15277168,3.364658585,True,True,True,True,True,True,True
US.MPTI,MPTI,M-tron Industries,79.855,67.689,60.673,57.417,345088830.8,25627770.06,119.502,-8.454,36.38007854,87.22937103,17.97337824,11.56362797,5.670794364,True,True,True,True,True,True,True
US.MPWR,MPWR,Monolithic Power Systems,1566.77,1327.614,1123.305,1057.147,7.69754101e+10,3927569246,145.381,-6.484,638.5050187,1675.40314,18.01397093,18.18820356,6.258164664,True,True,True,True,True,True,True
US.MRAAY,MRAAY,村田制作所(ADR),19.475,14.023,11.692,10.916,7.09003452e+10,39766768.33,186.397,-5.781,6.800001397,20.66992857,38.87898453,19.93670886,7.108831074,True,True,True,True,True,True,True
US.MRCY,MRCY,Mercury Systems,91.37,81.523,80.952,78.074,5486154768,166959117.7,107.611,-12.008,44.01019214,103.8389854,12.07879985,0.7053562605,3.686246382,True,True,True,True,True,True,True
US.MRTN,MRTN,马尔登运输,15.795,13.803,12.309,12.072,1288700387,52789141.53,70.662,-0.897,9.255135883,15.93796353,14.43164529,12.13746039,1.963220676,True,True,True,True,True,True,True
US.MRVI,MRVI,Maravai LifeSciences,4.156,3.463,3.442,3.236,1073038654,52259818.78,108.844,-16.796,1.990002107,4.994952166,20.01155068,0.6101104009,6.365883807,True,True,True,True,True,True,True
US.MRVL,MRVL,迈威尔科技,180.138,128.234,99.094,93.163,1.57770304e+11,2.097631178e+10,208.278,-6.221,58.4336216,192.0877808,40.4760048,29.40642218,6.366261284,True,True,True,True,True,True,True
US.MRX,MRX,Marex Group,56.04,46.686,40.082,38.547,4031005955,199270647.8,102.54,-4.401,27.66860867,58.61986004,20.03598509,16.47622374,3.982151659,True,True,True,True,True,True,True
US.MS,MS,摩根士丹利,193.3,175.905,172.488,166.531,3.048891551e+11,4238066547,59.804,-2.126,120.9606768,197.498825,9.888860464,1.981007374,3.577111769,True,True,True,True,True,True,True
US.MSBI,MSBI,Midland States,26.42,23.476,20.748,19.754,547681289.6,13641067.17,94.255,-6.286,13.60067952,28.19215912,12.54046686,13.14825525,5.031892275,True,True,True,True,True,True,True
US.MSGE,MSGE,Madison Square Garden Entertainment,68.185,61.255,56.028,52.394,3225507380,173257666.3,93.103,-2.404,35.31017126,69.86454363,11.31336217,9.329263939,6.935908692,True,True,True,True,True,True,True
US.MSGS,MSGS,麦迪逊运动,349.758,327.05,279.071,261.283,8420798994,415530345.5,88.041,-2.143,186.0009253,357.4174561,6.943280844,17.19239907,6.807943877,True,True,True,True,True,True,True
US.MSM,MSM,MSC Industrial Direct,104.7,95.522,89.127,88.609,5845852362,411467064.3,39.996,-3.741,74.78785108,108.7690502,9.608257784,7.175154555,0.5845907301,True,True,True,True,True,True,True
US.MT,MT,安赛乐米塔尔,60.525,56.765,50.747,46.618,4.602489374e+10,462651207.8,106.707,-10.248,29.28057589,67.43582316,6.623799877,11.85882909,8.857093826,True,True,True,True,True,True,True
US.MTDR,MTDR,Matador Resources,59.3,59.128,48.375,47.81,7363768861,311615021.2,63.533,-10.676,36.26179426,66.38753303,0.2908943309,22.22842377,1.181761138,True,True,True,True,True,True,True
US.MTRN,MTRN,Materion,203.58,165.806,144.15,136.61,4234766316,273814056,177.497,-5.581,73.36295528,215.6133829,22.78204649,15.02323968,5.519361687,True,True,True,True,True,True,True
US.MTSI,MTSI,MACOM Technology Solutions,381.91,266.155,214.438,193.042,2.913811905e+10,2728904508,223.214,-4.818,118.1601045,401.2418314,43.49157446,24.11746052,11.08359839,True,True,True,True,True,True,True
US.MTSUY,MTSUY,三菱商事(ADR),36.96,33.284,28.348,26.925,1.353289909e+11,19692110.2,94.833,-1.202,18.97009234,37.40966416,11.04434563,17.41216312,5.285051068,True,True,True,True,True,True,True
US.MTX,MTX,Minerals Technologies,77.24,72.133,66.132,65,2395114614,121249999.7,46.264,-8.418,52.80862003,84.33971741,7.079977264,9.074275691,1.741538462,True,True,True,True,True,True,True
US.MTZ,MTZ,MasTec,421.025,356.117,271.626,251.363,3.326878754e+10,1929671045,189.443,-4.622,145.4604188,441.4277926,18.22659407,31.1056379,8.061250065,True,True,True,True,True,True,True
US.MU,MU,美光科技,736,486.409,362.422,307.034,8.298882108e+11,2.08438666e+11,711.23,-10.111,90.72642777,818.7876158,51.31298969,34.21067154,18.03969593,True,True,True,True,True,True,True
US.MUFG,MUFG,三菱日联金融,18.935,17.534,16.945,16.493,2.137306561e+11,286452360.3,45.615,-6.006,13.00346805,20.14490287,7.990190487,3.475951608,2.7405566,True,True,True,True,True,True,True
US.MUR,MUR,墨菲石油,39.975,38.735,33.369,31.328,5730399301,251007970.9,103.925,-7.764,19.60279515,43.33991066,3.201239189,16.08079355,6.514938713,True,True,True,True,True,True,True
US.MUSA,MUSA,Murphy USA,568.12,511.428,433.903,420.868,1.049356556e+10,737883846.9,65.346,-6.838,343.594644,609.8194543,11.08504032,17.86689652,3.097170609,True,True,True,True,True,True,True
US.MXL,MXL,MaxLinear,88.785,38.901,24.447,22.306,7950337970,2166843480,710.082,-14.85,10.96000158,104.2689372,128.2332074,59.12381887,9.598314355,True,True,True,True,True,True,True
US.MYE,MYE,Myers Industries,22.62,21.342,19.838,18.885,849546623.6,26849193.9,96.814,-6.721,11.49308484,24.24983115,5.988192297,7.581409416,5.046333069,True,True,True,True,True,True,True
US.MYRG,MYRG,MYR Group,464.19,332.774,267.71,247.68,7227919201,448556521.6,200.349,-3.285,154.5502066,479.9565734,39.49106601,24.30391095,8.087047804,True,True,True,True,True,True,True
US.NATL,NATL,NCR Atleos,44.43,44.233,40.46,39.911,3278037269,284593901.9,88.582,-8.391,23.56004285,48.49960157,0.4453688423,9.325259516,1.375560622,True,True,True,True,True,True,True
US.NBIS,NBIS,NEBIUS,219.17,140.596,112.8,105.848,5.564686718e+10,2.192606664e+10,531.25,-6.229,34.72,233.728978,55.88636946,24.64184397,6.567908699,True,True,True,True,True,True,True
US.NBR,NBR,纳伯斯实业,103.295,87.759,67.72,60.259,1528343420,100266785.2,343.897,-2.367,23.27003787,105.7992687,17.70302761,29.59096279,12.38155296,True,True,True,True,True,True,True
US.NBTX,NBTX,Nanobiotix,50.205,35.046,26.767,23.002,2434717180,29241549.64,1279.258,-12.136,3.640000638,57.13944278,43.2545797,30.92987634,16.3681419,True,True,True,True,True,True,True
US.NDSN,NDSN,Nordson,276.42,274.645,260.008,250.193,1.541970216e+10,384790351.5,45.986,-9.175,189.3469237,304.3435178,0.6462888456,5.629442171,3.922971466,True,True,True,True,True,True,True
US.NE,NE,Noble,52.36,48.856,38.101,35.456,8353825628,267668450.5,149.13,-4.049,21.01713965,54.56951986,7.172097593,28.22760557,7.459950361,True,True,True,True,True,True,True
US.NEE,NEE,新纪元能源,93.883,93.103,87.257,83.619,1.957772778e+11,2751866525,51.335,-4.929,62.03654145,98.75040759,0.8377818115,6.699749017,4.350685849,True,True,True,True,True,True,True
US.NESR,NESR,National Energy Services Reunited,25.47,22.914,18.718,16.288,2568579585,227247292.6,365.63,-6.532,5.470008376,27.2499679,11.15475255,22.41692489,14.91895874,True,True,True,True,True,True,True
US.NEWP,NEWP,New Pacific Metals,5.18,4.835,3.817,3.381,953824573.2,34452871.36,366.666,-17.842,1.110001586,6.304924657,7.135470527,26.67015981,12.89559302,True,True,True,True,True,True,True
US.NEWT,NEWT,NewtekOne,12.75,12.212,11.793,11.66,367951242.8,10452099.86,37.323,-13.046,9.284679187,14.66292522,4.405502784,3.552955143,1.140651801,True,True,True,True,True,True,True
