code,ticker,name,price,ma50,ma150,ma200,market_cap,price_to_52w_low_pct,price_to_52w_high_pct,estimated_52w_low,estimated_52w_high,price_above_ma50_pct,ma50_above_ma150_pct,ma150_above_ma200_pct,futu_filter_price_gt_ma50,futu_filter_ma50_gt_ma150,futu_filter_ma150_gt_ma200,futu_filter_gt_30_pct_above_52w_low,futu_filter_market_cap_gte_min,futu_filter_within_25_pct_of_52w_high
US.ROK,ROK,罗克韦尔自动化,448.97,394.177,391.708,379.136,4.995866668e+10,51.965,-3.131,295.4430296,463.4816092,13.9006081,0.6303164602,3.3159605,True,True,True,True,True,True
US.ROKU,ROKU,Roku Inc,124.1,107.58,102.589,100.594,1.83287945e+10,83.395,-5.548,67.66814799,131.3894888,15.35601413,4.865044011,1.983219675,True,True,True,True,True,True
US.RPRX,RPRX,Royalty Pharma,52.46,48.202,42.65,40.893,3.020815742e+10,66.674,-1.455,31.47461512,53.23456289,8.833658354,13.01758499,4.296578877,True,True,True,True,True,True
US.RRTS,RRTS,Roadrunner Transportation Systems,3.51,3.107,2.736,2.649,137217202.2,114.024,-23.026,1.64000299,4.559981292,12.9707113,13.55994152,3.284258211,True,True,True,True,True,True
US.RS,RS,Reliance,360.195,327.822,308.232,302.471,1.838742238e+10,39.557,-5.46,258.0988413,380.9974614,9.875176163,6.355602274,1.904645404,True,True,True,True,True,True
US.RSHGY,RSHGY,RESONA HOLDINGS UNSPON ADS EACH REP 0.5 ORD,25.82,23.649,22.091,21.575,2.908444142e+10,57.554,-10.502,16.38803204,28.8498067,9.180092181,7.052645874,2.39165701,True,True,True,True,True,True
US.RSVR,RSVR,Reservoir Media,10.095,9.86,8.343,8.21,662234210.8,44.835,-3.211,6.970000345,10.42990422,2.38336714,18.18290783,1.619975639,True,True,True,True,True,True
US.RUSHA,RUSHA,Rush Enterprises-A,69.56,68.824,61.529,60.001,5405666962,53.697,-9.413,45.25787751,76.7880601,1.069394397,11.85619789,2.546624223,True,True,True,True,True,True
US.RVMD,RVMD,Revolution Medicines,144.835,120.485,95.423,81.767,3.079140857e+10,325.985,-6.978,34.00002348,155.6997269,20.20998465,26.26410823,16.70111414,True,True,True,True,True,True
US.RXEEY,RXEEY,REXEL UNSP ADR EA REPR 1 ORD EUR5.00,43.13,40.077,38.414,36.617,1.265866634e+10,61.384,-5.559,26.72507807,45.66872439,7.617835666,4.32915083,4.907556599,True,True,True,True,True,True
US.RXT,RXT,Rackspace Technology,6.681,2.089,1.466,1.433,1669790743,1604.834,-12.418,0.3918856616,7.628279784,219.8180948,42.49658936,2.30286113,True,True,True,True,True,True
US.RY,RY,加拿大皇家银行,183.135,170.198,162.676,156.624,2.556497433e+11,51.952,-0.399,120.5216121,183.8686359,7.601146899,4.623915021,3.864031055,True,True,True,True,True,True
US.SABK,SABK,SOUTH ATLANTIC BANCSHARES INC,23.5,22.925,20.245,19.264,178353579,62.097,-4.665,14.49749224,24.64991871,2.508178844,13.2378365,5.092400332,True,True,True,True,True,True
US.SAIA,SAIA,Saia,453.71,391.293,353.108,340.526,1.21009965e+10,82.675,-1.896,248.3700561,462.4785941,15.9514737,10.81397193,3.694872051,True,True,True,True,True,True
US.SAN,SAN,桑坦德银行,11.75,11.576,11.339,10.875,1.692054223e+11,55.478,-10.166,7.557339302,13.0796803,1.503109883,2.090131405,4.266666667,True,True,True,True,True,True
US.SANM,SANM,新美亚电子,235.78,167.314,157.327,147.533,1.263727396e+10,200.624,-7.615,78.43019852,255.2145911,40.92066414,6.347925022,6.638514773,True,True,True,True,True,True
US.SAPMY,SAPMY,SAIPEM SPA,1.082,0.933,0.698,0.643,1.04969294e+10,174.962,-11.311,0.3935089212,1.21999346,15.96998928,33.66762178,8.553654743,True,True,True,True,True,True
US.SATL,SATL,Satellogic,9.225,6.032,3.768,3.718,1368293015,635.458,-4.937,1.254320437,9.704090971,52.93435013,60.08492569,1.344809037,True,True,True,True,True,True
US.SATS,SATS,回声星通信,137.845,120.736,104.715,92.567,3.994934025e+10,825.134,-1.214,14.90000368,139.5390035,14.17058707,15.29962279,13.12346733,True,True,True,True,True,True
US.SB,SB,Safe Bulkers,7.025,6.521,5.587,5.259,718269593.5,107.583,-4.81,3.384188493,7.379976888,7.728875939,16.71737963,6.236927172,True,True,True,True,True,True
US.SBFFY,SBFFY,SBM OFFSHORE NV ADR EACH REPR 1 ORD,41.616,40.167,32.475,28.556,6935110264,117.751,-5.739,19.11173772,44.14975441,3.607438942,23.68591224,13.72391091,True,True,True,True,True,True
US.SBGSY,SBGSY,SCHNEIDER ELECTRIC SE UNSPON ADR EA REPR 0.20 ORD SHS,61.26,59.35,57.057,55.817,1.720388079e+11,30.095,-7.159,47.08866597,65.98377872,3.218197136,4.018788229,2.221545407,True,True,True,True,True,True
US.SBKO,SBKO,SUMMIT BANK GROUP INC,20.726,19.947,18.047,17.115,161704231.3,55.6,-0.115,13.32005141,20.74986234,3.905349175,10.52806561,5.44551563,True,True,True,True,True,True
US.SBLK,SBLK,Star Bulk Carriers,26.34,24.285,21.495,20.76,2937723274,71.457,-4.875,15.36245239,27.68988173,8.462013589,12.97976274,3.540462428,True,True,True,True,True,True
US.SBNC,SBNC,SOUTHERN BANCSHARES N C INC,11900,11437.582,9772.671,9411.718,895498800,44.61,-1.601,8229.029804,12093.61884,4.042969921,17.0363967,3.835144657,True,True,True,True,True,True
US.SBUX,SBUX,星巴克,106.305,97.971,91.085,89.532,1.21093125e+11,38.914,-1.843,76.52576414,108.3009872,8.506598892,7.559971455,1.734575347,True,True,True,True,True,True
US.SCBFY,SCBFY,STANDARD CHARTERED PLC UNSPON ADS EACH REP 2 ORD SHS,50.64,46.28,45.493,43.433,5.565994178e+10,70.35,-3.854,29.72703258,52.66989786,9.420916162,1.729936474,4.742937398,True,True,True,True,True,True
US.SCCO,SCCO,南方铜业,176.725,176.017,162.314,146.96,1.459863444e+11,111.851,-19.857,83.41947878,220.5120846,0.4022338751,8.442278547,10.44774088,True,True,True,True,True,True
US.SCGPY,SCGPY,SERCO GROUP PLC SPN ADR EACH REP 1 ORD SHS,3.598,3.367,2.604,2.496,3554914087,82.753,-16.336,1.96877753,4.300535475,6.860706861,29.30107527,4.326923077,True,True,True,True,True,True
US.SCHL,SCHL,学乐集团,39.86,38.284,33.154,31.297,735584053.3,143.627,-7.676,16.36107656,43.17403925,4.116602236,15.47324606,5.933476052,True,True,True,True,True,True
US.SCMWY,SCMWY,SWISSCOM AG SPON LVL3 ADR EACH REP 1/10 CHF9(RG),85.79,85.505,77.919,75.98,4.44408869e+10,33.691,-5.817,64.170363,91.08862534,0.3333138413,9.735751229,2.551987365,True,True,True,True,True,True
US.SCRYY,SCRYY,SCOR SE ADR EACH REPR 0.10 ORD EUR7.876972,3.71,3.467,3.228,3.21,6621328785,33.73,-2.35,2.774246616,3.799283154,7.008941448,7.403965304,0.5607476636,True,True,True,True,True,True
US.SDRL,SDRL,Seadrill,51.35,46.692,38.7,36.775,3210941586,130.269,-0.638,22.30000565,51.67971659,9.976013022,20.65116279,5.23453433,True,True,True,True,True,True
US.SDZNY,SDZNY,Sandoz Group AG,83.79,80.807,75.517,71.43,3.625531438e+10,80.449,-9.918,46.43417254,93.01525277,3.691511874,7.005045222,5.721685566,True,True,True,True,True,True
US.SEDG,SEDG,SolarEdge Technologies,57.61,43.589,37.724,36.347,3503736617,319.592,-0.525,13.73000439,57.91404876,32.16637225,15.5471318,3.788483231,True,True,True,True,True,True
US.SEI,SEI,Solaris Energy Infrastructure,78.62,64.64,55.014,49.543,5781871175,275.227,-3.225,20.95265,81.23998967,21.62747525,17.49736431,11.0429324,True,True,True,True,True,True
US.SEM,SEM,Select Medical Holdings,16.465,16.299,15.171,14.528,2041936612,43.854,-2.313,11.44563238,16.85485274,1.018467391,7.435238284,4.425936123,True,True,True,True,True,True
US.SEMR,SEMR,SEMrush(已退市),12,11.92,10.641,10.009,1814168904,82.982,-0.083,6.558022101,12.00996827,0.6711409396,12.01954704,6.314317115,True,True,True,True,True,True
US.SFDL,SFDL,SECURITY FEDERAL CORP,37,34.92,31.218,29.769,119485025,34.672,0,27.47415944,37,5.956471936,11.85854315,4.867479593,True,True,True,True,True,True
US.SFDMY,SFDMY,上海复旦(ADR),124,33.073,27.528,26.834,3404706192,400.99,0,24.75099303,124,274.9281892,20.143127,2.586271149,True,True,True,True,True,True
US.SFFLY,SFFLY,SCHAEFFLER AG UNSPON ADR EACH REP 1 ORD SHS,11,9.082,8.869,7.832,1.039373105e+10,199.478,-20.974,3.673057787,13.91946954,21.11869632,2.401623633,13.24055158,True,True,True,True,True,True
US.SFL,SFL,SFL Corp,12.355,11.032,9.121,8.783,1643125846,91.868,-4.52,6.439322868,12.9398827,11.99238579,20.95165004,3.848343391,True,True,True,True,True,True
US.SHBI,SHBI,Shore Bancshares,19.205,18.881,18.009,17.559,642521154.9,39.883,-6.529,13.72933094,20.54647966,1.716010805,4.842023433,2.562788314,True,True,True,True,True,True
US.SHECY,SHECY,信越化学工业(ADR),22.53,21.153,17.915,17.323,8.3667584e+10,65.175,-8.932,13.6400787,24.73975491,6.509714934,18.07423946,3.417421925,True,True,True,True,True,True
US.SHIM,SHIM,Shimmick,5.275,4.326,3.454,3.26,191487395.2,286.418,-22.005,1.36510204,6.763254055,21.93712436,25.24609149,5.950920245,True,True,True,True,True,True
US.SHIP,SHIP,Seanergy Maritime,15.77,14.069,11.265,10.387,341707482.5,183.376,-6.186,5.565044323,16.8098578,12.09041154,24.8912561,8.452873785,True,True,True,True,True,True
US.SHKLY,SHKLY,中国重汽(ADR),146.57,135.866,117.304,112.576,8093575906,63.885,0,89.43466455,146.57,7.878350728,15.82384232,4.199829449,True,True,True,True,True,True
US.SHWDY,SHWDY,Resonac控股(ADR),126.17,78.493,57.642,49.207,2.28346911e+10,527.711,0,20.10001418,126.17,60.74044819,36.17327643,17.14187006,True,True,True,True,True,True
US.SI,SI,Shoulder Innovations,15.65,14.092,13.857,13.84,324553236.9,43.315,-12.764,10.9200014,17.93984135,11.05591825,1.695893772,0.1228323699,True,True,True,True,True,True
US.SIF,SIF,SIFCO Industries,17.81,15.089,10.027,9.192,111386019.7,536.071,-12.653,2.800001887,20.38993898,18.03300418,50.48369403,9.083986075,True,True,True,True,True,True
US.SIFY,SIFY,Sify Technologies,16.14,14.395,13.529,12.804,1167735440,288.915,-9.579,4.150007071,17.84983577,12.12226468,6.40106438,5.662293033,True,True,True,True,True,True
US.SIHBY,SIHBY,SHENZHEN INVESTMENT HLDGS BAY AREA SPON ADR EA REP 10 ORD SHS,2.4,2.288,2.038,2.002,739605667.2,31.575,-15.194,1.824054722,2.829988444,4.895104895,12.26692836,1.798201798,True,True,True,True,True,True
US.SILA,SILA,Sila Realty Trust,30.55,26.783,24.567,24.443,1687615544,41.502,-0.26,21.58980085,30.62963706,14.06489191,9.02023039,0.5073027043,True,True,True,True,True,True
US.SILC,SILC,Silicom电信,47.2,28.033,20.346,19.493,269329902.4,253.711,-10.232,13.34422735,52.57998396,68.37298898,37.78138209,4.375929821,True,True,True,True,True,True
US.SIMO,SIMO,慧荣科技,260.66,157.168,121.579,112.007,8838416271,339.845,-4.833,59.2617854,273.8974645,65.84800977,29.27232499,8.545894453,True,True,True,True,True,True
US.SION,SION,Sionna Therapeutics,40.725,39.498,39.098,35.26,1838747189,227.898,-15.935,12.42002086,48.44465592,3.106486404,1.023070234,10.88485536,True,True,True,True,True,True
US.SITIY,SITIY,SITC INTERNATIONAL HLDGS CO LTD UNSPON ADS EACH REP 10 ORD SHS,45.493,42.845,38.097,36.943,1.224033802e+10,104.676,-1.807,22.22683656,46.33018647,6.180417785,12.46292359,3.123731153,True,True,True,True,True,True
US.SITM,SITM,SiTime,780.99,482.405,388.819,355.108,2.06156587e+10,318.783,-13.397,186.4903781,901.8047874,61.89508815,24.06929703,9.493168276,True,True,True,True,True,True
US.SKE,SKE,Skeena Resources,31.29,30.974,26.836,24.326,3809253831,174.473,-19.293,11.40002842,38.76987126,1.020210499,15.41958563,10.31817808,True,True,True,True,True,True
US.SKM,SKM,韩国SK电信,38.49,33.902,26.756,25.522,1.477189997e+10,98.077,-4.939,19.43183711,40.48979077,13.53312489,26.70802811,4.835044276,True,True,True,True,True,True
US.SKYT,SKYT,SkyWater Technology,34.35,30.553,25.309,22.265,1690178079,319.926,-5.579,8.180012669,36.37961894,12.42758485,20.71990201,13.67168201,True,True,True,True,True,True
US.SLAB,SLAB,芯科实验室,216.51,210.96,170.138,160.941,7140894498,87.446,-0.99,115.5052655,218.6748813,2.630830489,23.99346413,5.7145165,True,True,True,True,True,True
US.SLB,SLB,斯伦贝谢,55.455,51.757,44.855,42.116,8.290842259e+10,77.695,-3.05,31.20796871,57.19958742,7.144927256,15.38735927,6.503466616,True,True,True,True,True,True
US.SLBK,SLBK,SKYLINE BANKSHARES INC,25,22.753,20.467,19.425,141805100,73.695,-1.107,14.39304528,25.27984792,9.875620797,11.1691992,5.364221364,True,True,True,True,True,True
US.SLF,SLF,永明金融,71.72,66.993,63.167,61.801,4.019730157e+10,31.762,-3.29,54.43147493,74.15985937,7.055961071,6.056960122,2.210320221,True,True,True,True,True,True
US.SLFPY,SLFPY,ABERDEEN GROUP PLC UNSPON ADS EACH REP 4 ORD SHS(R/S),12.51,11.118,10.851,10.582,5595554115,51.971,-1.106,8.231833705,12.64990798,12.52023745,2.460602709,2.542052542,True,True,True,True,True,True
US.SLS,SLS,Sellas Life Sciences,7.255,5.068,3.64,3.164,1349666324,421.942,-6.987,1.390001188,7.799984948,43.1531176,39.23076923,15.04424779,True,True,True,True,True,True
US.SLSR,SLSR,Solaris Resources,9.94,9.473,8.55,7.792,1660347864,165.614,-13.413,3.742272621,11.47978334,4.929800486,10.79532164,9.727926078,True,True,True,True,True,True
US.SMBC,SMBC,Southern Missouri Bancorp,66.58,65.241,60.592,58.98,733420778.6,41.583,-4.668,47.02541972,69.84013762,2.052390368,7.67263005,2.733129875,True,True,True,True,True,True
US.SMBMY,SMBMY,SEATRIUM LTD UNSP ADR EACH REPR 20 ORD (PST RV SPLIT),19.5,17.133,16.8,16.512,6610706486,44.648,-4.581,13.48100216,20.43618147,13.81544388,1.982142857,1.744186047,True,True,True,True,True,True
US.SMC,SMC,Summit Midstream,31.08,30.457,27.402,26.108,632130477.1,62.467,-7.223,19.13003872,33.49968203,2.04550678,11.14882125,4.956335223,True,True,True,True,True,True
US.SMFG,SMFG,三井住友金融,21.87,20.592,19.69,18.814,1.402135126e+11,55.471,-10.129,14.0669321,24.33487999,6.206293706,4.581005587,4.656107154,True,True,True,True,True,True
US.SMMYY,SMMYY,住友金属矿山(ADR),16.15,15.451,12.618,11.212,1.747751275e+10,200.744,-21.257,5.370015694,20.5097596,4.52397903,22.45205262,12.54013557,True,True,True,True,True,True
US.SMPNY,SMPNY,日本财产保险(ADR),19.24,18.608,17.469,17.057,3.433318048e+10,38.119,-6.054,13.93001687,20.47985013,3.39638865,6.520121358,2.415430615,True,True,True,True,True,True
US.SMSMY,SMSMY,SIMS LTD SPON ADR EA REP 1 ORD SHS NPV,15.76,14.17,12.724,11.857,3045351938,96.338,-6.379,8.026973892,16.83383002,11.2208892,11.36435083,7.312136291,True,True,True,True,True,True
US.SMTC,SMTC,先科电子,138.01,96.205,82.939,76.876,1.285073228e+10,298.988,-3.718,34.59001273,143.3393573,43.45408243,15.99488781,7.886726677,True,True,True,True,True,True
US.SMTGY,SMTGY,SMA SOLAR TECHNOLOGY AG UNSP ADR EA REPR 0.10 ORD SHS,7.56,5.373,4.242,3.779,2623320000,313.114,0,1.83000334,7.56,40.70351759,26.66195191,12.2519185,True,True,True,True,True,True
US.SMTOY,SMTOY,SUMITOMO ELECTRIC INDUSTRIES ADR EACH CNV INTO 1 ORD NPV,70.459,64.299,50.511,44.839,5.495198451e+10,292.526,-15.232,17.95014853,83.11980936,9.580242305,27.29702441,12.64970227,True,True,True,True,True,True
US.SND,SND,Smart Sand,4.756,4.753,3.941,3.436,204439898.8,190.928,-16.913,1.63476874,5.7241205,0.06311803072,20.60390764,14.69732247,True,True,True,True,True,True
US.SNDA,SNDA,Sonida Senior Living,37.84,34.887,32.584,30.965,1791582365,59.932,-4.589,23.66005552,39.65999727,8.464471006,7.067886079,5.228483772,True,True,True,True,True,True
US.SNDK,SNDK,闪迪,1411.68,922.735,537.972,421.966,2.090982956e+11,3845.152,-11.751,35.78265172,1599.65552,52.98866955,71.52100853,27.49178844,True,True,True,True,True,True
US.SNDR,SNDR,Schneider National,32.1,27.848,26.502,25.72,5621490287,60.857,-3.719,19.95561275,33.3399113,15.26860098,5.078861973,3.040435459,True,True,True,True,True,True
US.SNEX,SNEX,StoneX,110.42,92.73,76.705,73.651,8750950188,106.302,-11.959,53.52347529,125.418839,19.0768899,20.89172805,4.14658321,True,True,True,True,True,True
US.SNLAY,SNLAY,信和置业(ADR),8.31,7.855,7.27,6.916,1.593216675e+10,87.043,-6.524,4.442828654,8.889982455,5.792488861,8.046767538,5.118565645,True,True,True,True,True,True
US.SNLC,SNLC,SECURITY NATIONAL CORP IOWA,199.75,178.049,153.134,146.038,327790149.5,54.674,-16.539,129.1425838,239.3333413,12.18821785,16.27006413,4.859009299,True,True,True,True,True,True
US.SNX,SNX,新聚思,231.45,195.828,167.976,163.437,1.860651847e+10,97.822,-4.552,116.9991204,242.4880563,18.19045285,16.58094013,2.777216909,True,True,True,True,True,True
US.SOBO,SOBO,South Bow,36.94,33.308,28.788,27.903,7705116121,73.482,-0.296,21.29327538,37.04966701,10.90428726,15.70098652,3.171701968,True,True,True,True,True,True
US.SOHVY,SOHVY,住友重工(ADR),8.829,8.684,6.839,6.561,4221389816,89.667,-13.1,4.655000606,10.15995397,1.669737448,26.97762831,4.23715897,True,True,True,True,True,True
US.SOMC,SOMC,SOUTHERN MICHIGAN BANCORP INC,28.5,25.953,24.167,22.772,128444712,54.182,-1.536,18.48464801,28.94458889,9.813894347,7.390242893,6.125944142,True,True,True,True,True,True
US.SOME,SOME,SOMERSET TRUST HLDG CO,71.5,71.343,65.443,62.228,180344307,56.405,-2.782,45.71465107,73.54605114,0.2200636362,9.015479119,5.166484541,True,True,True,True,True,True
US.SOMMY,SOMMY,住友化学(ADR),19.05,16.183,15.747,15.552,6238466206,69.408,-7.524,11.24504156,20.59993944,17.71612186,2.768781355,1.253858025,True,True,True,True,True,True
US.SPG,SPG,西蒙地产,200.525,195.471,187.315,183.533,6.542692362e+10,34.976,-3.723,148.5634483,208.279236,2.585549775,4.354162774,2.06066484,True,True,True,True,True,True
US.SPHR,SPHR,Sphere Entertainment,134.385,124.999,100.445,88.004,4809935200,277.698,-9.808,35.58001366,148.9988026,7.508860071,24.44521878,14.13685742,True,True,True,True,True,True
US.SPHRY,SPHRY,STARPHARMA HOLDINGS LIMITED SPON ADR EACH REPR 10 NPV,4.5,3.799,2.142,1.769,189417793.5,862.155,-21.052,0.4677001107,5.6999544,18.45222427,77.35760971,21.08535896,True,True,True,True,True,True
US.SPIR,SPIR,Spire Global,19.63,15.75,11.755,11.384,789496496.6,197.424,-16.786,6.60000538,23.58978057,24.63492063,33.98553807,3.258959944,True,True,True,True,True,True
US.SPNS,SPNS,Sapiens International (已退市),43.45,43.173,37.273,34.676,2428882678,83.41,-0.156,23.69009323,43.51788791,0.6416047066,15.82915247,7.489329796,True,True,True,True,True,True
US.SPNT,SPNT,SiriusPoint,22.81,22.219,20.997,20.349,2681135985,32.847,-4.958,17.17012804,23.99991583,2.659885683,5.81987903,3.184431667,True,True,True,True,True,True
US.SPRO,SPRO,Spero Therapeutics,2.83,2.564,2.42,2.322,163861225.2,337.877,-12.111,0.6463002167,3.219970645,10.37441498,5.950413223,4.220499569,True,True,True,True,True,True
US.SPXCY,SPXCY,SINGAPORE EXCHANGE UNSP ADR EACH REPR 2 ORD,33.123,31.716,28.3,27.508,1.773181535e+10,59.096,-4.008,20.8195052,34.5060005,4.436246689,12.07067138,2.879162425,True,True,True,True,True,True
US.SQM,SQM,智利矿业化工,84.21,83.17,70.483,63.579,2.405355981e+10,190.079,-13.094,29.03002286,96.89779762,1.250450884,18.00008513,10.85893141,True,True,True,True,True,True
US.SRBK,SRBK,SR Bancorp,18.15,17.671,16.512,16.035,147957075.8,49.525,-7.445,12.13843839,19.60996164,2.710655877,7.019137597,2.97474275,True,True,True,True,True,True
US.SRRK,SRRK,Scholar Rock,50.04,46.606,42.78,40.606,5996210034,84.854,-3.07,27.07001201,51.62488394,7.368150024,8.94343151,5.353888588,True,True,True,True,True,True
US.SSAAY,SSAAY,SSAB AB UNSP ADR EA REPR 0.5 ORD SHS,4.9,4.283,3.853,3.618,9766853137,79.284,0,2.733093862,4.9,14.40579033,11.16013496,6.495301271,True,True,True,True,True,True
US.SSL,SSL,南非萨索尔,13.4,12.532,8.741,8.103,8543004939,244.03,-6.717,3.895009156,14.36488964,6.926268752,43.37032376,7.873627052,True,True,True,True,True,True
US.SSRM,SSRM,SSR Mining,31.405,30.094,25.949,24.376,6516257085,194.606,-13.994,10.66000014,36.51489431,4.356350103,15.9736406,6.453068592,True,True,True,True,True,True
US.SSSS,SSSS,SuRo Capital,13.13,11.857,10.174,9.787,342301831,141.675,-9.323,5.432916106,14.47996736,10.73627393,16.54216631,3.954224992,True,True,True,True,True,True
US.SSUMY,SSUMY,住友商事(ADR),47.43,38.993,36.442,34.434,5.668431318e+10,97.625,-2.906,24,48.84956846,21.63721694,7.000164645,5.831445664,True,True,True,True,True,True
US.ST,ST,Sensata Technologies,48.035,38.662,35.206,34.163,6985828330,97.233,-2.684,24.35444373,49.3598175,24.24344317,9.81650855,3.053010567,True,True,True,True,True,True
US.STBA,STBA,S&T Bancorp,43.37,42.298,40.484,39.626,1560317546,32.046,-3.165,32.84461476,44.78752517,2.53439879,4.480782531,2.165245041,True,True,True,True,True,True
US.STLD,STLD,Steel Dynamics,228.29,199.523,180.185,168.043,3.292233577e+10,92.257,-6.332,118.7421004,243.7225093,14.41788666,10.73230291,7.22553156,True,True,True,True,True,True
US.STM,STM,意法半导体,61.61,42.886,32.614,31.126,5.475860635e+10,193.683,-5.665,20.97840188,65.30980018,43.65993564,31.4956767,4.780569299,True,True,True,True,True,True
US.STNG,STNG,Scorpio Tankers,82.23,76.411,65.557,62.124,4092468195,121.33,-5.904,37.15266796,87.38947458,7.615395689,16.55658435,5.526044685,True,True,True,True,True,True
US.STRL,STRL,Sterling Infrastructure,844.415,515.943,411.689,386.206,2.591167985e+10,379.372,-5.454,176.1502549,893.1260973,63.66439704,25.32348447,6.598292103,True,True,True,True,True,True
US.STRO,STRO,Sutro Biopharma,40.03,29.768,18.081,15.751,663314673.2,494.269,-8.711,6.736006758,43.84975189,34.47325988,64.63691168,14.79271157,True,True,True,True,True,True
US.STRW,STRW,Strawberry Fields REIT,13.105,12.629,12.46,12.159,175955724.1,45.689,-4.801,8.995188381,13.7659009,3.769102859,1.356340289,2.475532527,True,True,True,True,True,True
US.STT,STT,道富银行,153.28,137.468,127.885,123.652,4.242285082e+10,67.294,-1.856,91.62313054,156.1786762,11.50231327,7.493451148,3.423317051,True,True,True,True,True,True
US.STX,STX,希捷科技,793.07,539.392,386.699,337.123,1.778292867e+11,674.406,-5.733,102.4101053,841.3018342,47.03036011,39.4862671,14.7056119,True,True,True,True,True,True
US.SU,SU,森科能源,68.045,64.001,52.153,49.054,8.076335539e+10,104.083,-3.193,33.34182661,70.28933858,6.318651271,22.71777271,6.317527623,True,True,True,True,True,True
US.SUBCY,SUBCY,SUBSEA 7 S.A. ADR EACH REPR 1 COM SPON,37.22,31.328,24.785,23.478,1.102261978e+10,140.382,-0.026,15.48368846,37.22967972,18.80745659,26.39903167,5.566913706,True,True,True,True,True,True
US.SUGBY,SUGBY,SURUGA BANK ADR EACH REP 10 COM NPV,80.02,67.723,60.663,57.392,1364042605,113.216,0,37.53001651,80.02,18.15778982,11.63806604,5.699400613,True,True,True,True,True,True
US.SUHJY,SUHJY,新鸿基地产(ADR),18.1,17.469,15.014,14.162,5.244982296e+10,81.39,-4.182,9.978499366,18.88997892,3.612112886,16.35140536,6.016099421,True,True,True,True,True,True
US.SUN,SUN,太阳石油,70.105,65.145,57.696,55.443,1.320861989e+10,53.325,-0.932,45.72313713,70.76452538,7.613784634,12.91077371,4.06363292,True,True,True,True,True,True
US.SUOPY,SUOPY,胜高(ADR),39.69,27.416,22.172,21.098,6940058891,201.825,-15.553,13.15000414,46.99989342,44.76947768,23.65145228,5.090529908,True,True,True,True,True,True
US.SURYY,SURYY,SUMITOMO REALTY & DEVELOPMENT CO UNSP ADR EACH REPR 0.50 ORD,16.242,14.918,13.014,11.624,3.000210302e+10,119.042,-7.4,7.415016298,17.5399568,8.875184341,14.63039803,11.95801789,True,True,True,True,True,True
US.SUTNY,SUTNY,三井住友信托控股(ADR),7.16,6.648,6.348,6.196,2.495207424e+10,42.345,-7.969,5.030032667,7.779987178,7.70156438,4.725897921,2.45319561,True,True,True,True,True,True
US.SVCO,SVCO,Silvaco,10.17,8.03,5.686,5.54,331788853.6,230.618,-20.734,3.076057565,12.83021724,26.65006227,41.22405909,2.635379061,True,True,True,True,True,True
US.SVM,SVM,Silvercorp Metals,13.565,11.819,9.918,8.75,2994855259,285.946,-14.007,3.514740404,15.77453979,14.77282342,19.1671708,13.34857143,True,True,True,True,True,True
US.SVNLY,SVNLY,Svenska Handelsbanken,6.86,6.755,6.418,6.203,2.716599094e+10,36.075,-5.248,5.041337498,7.239952719,1.554404145,5.250856965,3.466064807,True,True,True,True,True,True
US.SWBI,SWBI,Smith & Wesson Brands,15.35,14.653,11.664,10.883,682978985.8,105.776,-2.786,7.459567685,15.7899068,4.756705112,25.62585734,7.176330056,True,True,True,True,True,True
US.SWDHY,SWDHY,创维数码(ADR),23.7,13.868,10.876,10.483,1491675417,157.666,0,9.19795394,23.7,70.89702913,27.51011401,3.748926834,True,True,True,True,True,True
US.SWGAY,SWGAY,Swatch Group,13.05,11.51,11.161,10.649,1.357096237e+10,65.399,-4.883,7.890011427,13.71994491,13.37966985,3.12695995,4.807963189,True,True,True,True,True,True
US.SWOBY,SWOBY,SWEDISH ORPHAN BIOVITRUM AB UNSPON ADS EACH REP 0.5 ORD SHS,24.65,21.297,18.98,17.96,1.705016782e+10,81.65,-15.927,13.5700523,29.31975783,15.7440015,12.20758693,5.679287305,True,True,True,True,True,True
US.SWRAY,SWRAY,太古股份公司A(ADR),11.54,10.9,9.439,9.163,4.186620257e+10,52.869,-4.549,7.548947138,12.08997287,5.871559633,15.47833457,3.012113936,True,True,True,True,True,True
US.SWRBY,SWRBY,太古股份公司B(ADR),8.597,8.245,7.617,7.486,6237483716,39.021,-5.532,6.183957819,9.100436127,4.269254093,8.244715767,1.749933209,True,True,True,True,True,True
US.SYNA,SYNA,Synaptics,125.57,85.707,79.622,76.793,4851737969,118.23,-6.479,57.54020987,134.2693085,46.51078675,7.642360152,3.683929525,True,True,True,True,True,True
US.SYRE,SYRE,Spyre Therapeutics,73.435,58.445,39.959,34.066,6377187414,427.167,-6.808,13.93012082,78.79968238,25.64804517,46.26241898,17.29877297,True,True,True,True,True,True
US.SZGPY,SZGPY,SALZGITTER AG UNSP ADR EACH REPR 0.10 ORD,6.52,5.375,4.725,4.2,3526491960,211.41,-4.886,2.093702835,6.854931976,21.30232558,13.75661376,12.5,True,True,True,True,True,True
US.TALK,TALK,Talkspace,5.185,5.161,4.128,3.749,868552654.7,133.558,-0.288,2.220005309,5.199975931,0.4650261577,25.02422481,10.1093625,True,True,True,True,True,True
US.TALO,TALO,Talos Energy,15.98,14.983,12.454,11.641,2667474572,108.344,-6.027,7.670007296,17.00488438,6.654208103,20.30672876,6.983936088,True,True,True,True,True,True
